2025.09.23,23:20,1.35250,1.35254,1.35246,1.35251,72
2025.09.23,23:25,1.35249,1.35249,1.35239,1.35240,68
2025.09.23,23:30,1.35240,1.35240,1.35227,1.35228,118
2025.09.23,23:35,1.35226,1.35227,1.35202,1.35218,322
2025.09.23,23:40,1.35219,1.35219,1.35199,1.35209,263
2025.09.23,23:45,1.35208,1.35220,1.35208,1.35219,648
2025.09.23,23:50,1.35219,1.35231,1.35216,1.35230,337
2025.09.23,23:55,1.35229,1.35258,1.35224,1.35242,529
2025.09.24,00:00,1.35161,1.35161,1.35161,1.35161,1
2025.09.24,00:05,1.35154,1.35179,1.35106,1.35137,96
2025.09.24,00:10,1.35133,1.35187,1.35116,1.35184,99
2025.09.24,00:15,1.35178,1.35198,1.35178,1.35193,48
2025.09.24,00:20,1.35193,1.35197,1.35184,1.35190,80
2025.09.24,00:25,1.35190,1.35240,1.35134,1.35161,379
2025.09.24,00:30,1.35164,1.35176,1.35154,1.35164,220
2025.09.24,00:35,1.35165,1.35201,1.35156,1.35190,560
2025.09.24,00:40,1.35194,1.35197,1.35171,1.35187,437
2025.09.24,00:45,1.35187,1.35205,1.35181,1.35197,748
2025.09.24,00:50,1.35195,1.35209,1.35160,1.35203,1822
2025.09.24,00:55,1.35198,1.35204,1.35167,1.35170,351
2025.09.24,01:00,1.35170,1.35250,1.35158,1.35230,718
2025.09.24,01:05,1.35230,1.35271,1.35230,1.35259,454
2025.09.24,01:10,1.35262,1.35271,1.35234,1.35242,301
2025.09.24,01:15,1.35242,1.35246,1.35225,1.35234,201
2025.09.24,01:20,1.35235,1.35236,1.35226,1.35235,104
2025.09.24,01:25,1.35235,1.35236,1.35218,1.35227,127
2025.09.24,01:30,1.35227,1.35237,1.35226,1.35236,87
2025.09.24,01:35,1.35236,1.35238,1.35231,1.35234,66
2025.09.24,01:40,1.35235,1.35249,1.35234,1.35246,65
2025.09.24,01:45,1.35245,1.35252,1.35243,1.35252,47
