"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"5762","2025-10-16 21:55:00 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5763","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.87960","","745.68"
"5764","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5765","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.88960","","744.79"
"5766","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5767","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.82960","","743.96"
"5768","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5769","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.83960","","743.12"
"5770","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5771","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.78960","","742.33"
"5772","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5773","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.82460","","741.51"
"5774","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5775","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.76960","","740.74"
"5776","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5777","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.82960","","739.91"
"5778","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5779","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.79460","","739.11"
"5780","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5781","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.83460","","738.28"
"5782","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5783","2025-10-16 21:56:41 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","201.11700","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0050","-0.83960","","737.44"
"5784","2025-10-16 21:56:41 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5785","2025-10-16 21:58:44 -12","TRANSFER_FUNDS","","","","","","","","","","","","","","","","","20000.00","20737.44"
"5786","2025-10-16 22:00:20 -12","TRANSFER_FUNDS","","","","","","","","","","","","","","","","","-737.44","20000.00"
"5787","2025-10-16 22:01:22 -12","MARKET_ORDER","TRADE_CLOSE","GBP/USD","","10000.00","Buy","","","","","","","","","","","","",""
"5788","2025-10-16 22:01:22 -12","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","GBP/USD","1.34335","10000.00","Buy","0.3350","","","","","0.00000","0.0000","0.0000","","0.7482","-3.21710","","19996.78"
"5789","2025-10-16 22:01:22 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5790","2025-10-16 22:01:22 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5791","2025-10-16 22:01:25 -12","MARKET_ORDER","TRADE_CLOSE","GBP/JPY","","1000.00","Buy","","","","","","","","","","","","",""
"5792","2025-10-16 22:01:25 -12","ORDER_FILL","MARKET_ORDER_TRADE_CLOSE","GBP/JPY","201.09400","1000.00","Buy","0.0995","","","","","0.00000","0.0000","0.0000","","0.0049","0.07420","","19996.86"
"5793","2025-10-16 22:01:25 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5794","2025-10-16 22:01:25 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5795","2025-10-19 22:27:38 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","372246.00","Sell","","1.16577","","1.16472","","","","","","","","",""
"5796","2025-10-19 22:27:38 -12","ORDER_FILL","MARKET_ORDER","EUR/USD","1.16516","372246.00","Sell","11.0991","","","","","0.00000","0.0000","0.0000","","","0.00000","","19996.86"
"5797","2025-10-19 22:27:38 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.16472","","","","","","","","","","","","","","",""
"5798","2025-10-19 22:27:38 -12","STOP_LOSS_ORDER","ON_FILL","","1.16577","","","","","","","","","","","","","","",""
"5799","2025-10-19 22:27:38 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"5800","2025-10-19 22:27:38 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","279080.00","Sell","","1.34198","","1.34053","","","","","","","","",""
"5801","2025-10-19 22:27:38 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5802","2025-10-19 22:27:39 -12","MARKET_ORDER","CLIENT_ORDER","GBP/JPY","","1457.00","Sell","","202.32900","","202.03600","","","","","","","","",""
"5803","2025-10-19 22:27:39 -12","ORDER_FILL","MARKET_ORDER","GBP/JPY","202.24500","1457.00","Sell","0.1405","","","","","0.00000","0.0000","0.0000","","","0.00000","","19996.86"
"5804","2025-10-19 22:27:39 -12","TAKE_PROFIT_ORDER","ON_FILL","","202.03600","","","","","","","","","","","","","","",""
"5805","2025-10-19 22:27:39 -12","STOP_LOSS_ORDER","ON_FILL","","202.32900","","","","","","","","","","","","","","",""
"5806","2025-10-19 22:27:39 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"5807","2025-10-19 22:27:39 -12","MARKET_ORDER","CLIENT_ORDER","XAU/USD","","31.00","Buy","","4251.23000","","4266.46000","","","","","","","","",""
"5808","2025-10-19 22:27:39 -12","ORDER_FILL","MARKET_ORDER","XAU/USD","4254.23000","31.00","Buy","7.6256","","","","","0.00000","0.0000","0.0000","","","0.00000","","19996.86"
"5809","2025-10-19 22:27:39 -12","TAKE_PROFIT_ORDER","ON_FILL","","4266.46000","","","","","","","","","","","","","","",""
"5810","2025-10-19 22:27:39 -12","STOP_LOSS_ORDER","ON_FILL","","4251.23000","","","","","","","","","","","","","","",""
"5811","2025-10-19 22:27:39 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"5812","2025-10-19 22:35:54 -12","ORDER_FILL","STOP_LOSS_ORDER","XAU/USD","4251.09000","31.00","Sell","9.8195","","","","","0.00000","0.0000","0.0000","","0.7490","-72.91170","","19923.95"
"5813","2025-10-19 22:35:54 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5814","2025-10-19 22:36:02 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","202.33100","1457.00","Buy","0.1332","","","","","0.00000","0.0000","0.0000","","0.0050","-0.62240","","19923.32"
"5815","2025-10-19 22:36:02 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5816","2025-10-19 23:05:00 -12","MARKET_ORDER","CLIENT_ORDER","GBP/JPY","","1604.00","Sell","","202.18100","","201.91300","","","","","","","","",""
"5817","2025-10-19 23:05:00 -12","ORDER_FILL","MARKET_ORDER","GBP/JPY","202.06200","1604.00","Sell","0.1349","","","","","0.00000","0.0000","0.0000","","","0.00000","","19923.32"
"5818","2025-10-19 23:05:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","201.91300","","","","","","","","","","","","","","",""
"5819","2025-10-19 23:05:00 -12","STOP_LOSS_ORDER","ON_FILL","","202.18100","","","","","","","","","","","","","","",""
"5820","2025-10-19 23:05:00 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"5821","2025-10-19 23:07:39 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","202.18200","1604.00","Buy","0.1507","","","","","0.00000","0.0000","0.0000","","0.0050","-0.95690","","19922.37"
"5822","2025-10-19 23:07:39 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5823","2025-10-19 23:20:01 -12","MARKET_ORDER","CLIENT_ORDER","GBP/JPY","","1587.00","Sell","","202.23000","","201.97100","","","","","","","","",""
"5824","2025-10-19 23:20:01 -12","ORDER_FILL","MARKET_ORDER","GBP/JPY","202.11300","1587.00","Sell","0.1295","","","","","0.00000","0.0000","0.0000","","","0.00000","","19922.37"
"5825","2025-10-19 23:20:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","201.97100","","","","","","","","","","","","","","",""
"5826","2025-10-19 23:20:01 -12","STOP_LOSS_ORDER","ON_FILL","","202.23000","","","","","","","","","","","","","","",""
"5827","2025-10-19 23:20:01 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"5828","2025-10-19 23:20:01 -12","MARKET_ORDER","CLIENT_ORDER","XAU/USD","","32.00","Buy","","4253.70000","","4268.05000","","","","","","","","",""
"5829","2025-10-19 23:20:01 -12","ORDER_FILL","MARKET_ORDER","XAU/USD","4259.99000","32.00","Buy","11.0969","","","","","0.00000","0.0000","0.0000","","","0.00000","","19922.37"
"5830","2025-10-19 23:20:01 -12","TAKE_PROFIT_ORDER","ON_FILL","","4268.05000","","","","","","","","","","","","","","",""
"5831","2025-10-19 23:20:01 -12","STOP_LOSS_ORDER","ON_FILL","","4253.70000","","","","","","","","","","","","","","",""
"5832","2025-10-19 23:20:01 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"5833","2025-10-19 23:33:08 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.16472","372246.00","Buy","13.8895","","","","","0.00000","0.0000","0.0000","","0.7425","121.61620","","20043.98"
"5834","2025-10-19 23:33:08 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"5835","2025-10-19 23:35:02 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","399122.00","Sell","","1.16535","","1.16438","","","","","","","","",""
"5836","2025-10-19 23:35:02 -12","ORDER_FILL","MARKET_ORDER","EUR/USD","1.16492","399122.00","Sell","13.4018","","","","","0.00000","0.0000","0.0000","","","0.00000","","20043.98"
"5837","2025-10-19 23:35:02 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.16438","","","","","","","","","","","","","","",""
"5838","2025-10-19 23:35:02 -12","STOP_LOSS_ORDER","ON_FILL","","1.16535","","","","","","","","","","","","","","",""
"5839","2025-10-19 23:35:02 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"5840","2025-10-19 23:35:02 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","280435.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5841","2025-10-19 23:35:02 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5842","2025-10-19 23:35:08 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","274827.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5843","2025-10-19 23:35:08 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5844","2025-10-19 23:35:14 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","269330.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5845","2025-10-19 23:35:14 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5846","2025-10-19 23:35:20 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","263943.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5847","2025-10-19 23:35:20 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5848","2025-10-19 23:35:26 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","258665.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5849","2025-10-19 23:35:26 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5850","2025-10-19 23:35:33 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","253491.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5851","2025-10-19 23:35:33 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5852","2025-10-19 23:35:39 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","248421.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5853","2025-10-19 23:35:39 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5854","2025-10-19 23:35:45 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","243453.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5855","2025-10-19 23:35:45 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5856","2025-10-19 23:35:51 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","238584.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5857","2025-10-19 23:35:51 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5858","2025-10-19 23:35:57 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","233812.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5859","2025-10-19 23:35:57 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5860","2025-10-19 23:36:03 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","229136.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5861","2025-10-19 23:36:03 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5862","2025-10-19 23:36:09 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","224553.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5863","2025-10-19 23:36:09 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5864","2025-10-19 23:36:15 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","220062.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5865","2025-10-19 23:36:15 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5866","2025-10-19 23:36:21 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","215661.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5867","2025-10-19 23:36:21 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5868","2025-10-19 23:36:27 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","211348.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5869","2025-10-19 23:36:27 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5870","2025-10-19 23:36:33 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","207121.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5871","2025-10-19 23:36:33 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5872","2025-10-19 23:36:39 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","202978.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5873","2025-10-19 23:36:39 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5874","2025-10-19 23:36:45 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","198919.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5875","2025-10-19 23:36:45 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5876","2025-10-19 23:36:51 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","194940.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5877","2025-10-19 23:36:51 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5878","2025-10-19 23:36:57 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","191042.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5879","2025-10-19 23:36:57 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5880","2025-10-19 23:37:04 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","187221.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5881","2025-10-19 23:37:04 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5882","2025-10-19 23:37:10 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","183476.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5883","2025-10-19 23:37:10 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5884","2025-10-19 23:37:16 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","179807.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5885","2025-10-19 23:37:16 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5886","2025-10-19 23:37:22 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","176211.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5887","2025-10-19 23:37:22 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5888","2025-10-19 23:37:28 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","172687.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5889","2025-10-19 23:37:28 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5890","2025-10-19 23:37:34 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","169233.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5891","2025-10-19 23:37:34 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5892","2025-10-19 23:37:40 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","165848.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5893","2025-10-19 23:37:40 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5894","2025-10-19 23:37:46 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","162531.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5895","2025-10-19 23:37:46 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5896","2025-10-19 23:37:52 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","159281.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5897","2025-10-19 23:37:52 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"5898","2025-10-19 23:37:58 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","156095.00","Sell","","1.34071","","1.33923","","","","","","","","",""
"5899","2025-10-19 23:37:58 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
